Timestamp,P&L,Position,Window,Specification,T_years,tau_months,ChnLen,StpPct,Equity,Drawdown
2023-07-04 14:05:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:10:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:25:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:30:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:35:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:40:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:50:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 14:55:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-04 15:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:05:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:10:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:15:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:20:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:45:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:50:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 09:55:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:05:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:10:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:40:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:45:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:50:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 10:55:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:05:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:10:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:20:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:50:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 11:55:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:05:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:10:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:50:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 12:55:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:05:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:10:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:50:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 13:55:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:05:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:10:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:15:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:20:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:25:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:30:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:40:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:50:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 14:55:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-05 15:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:05:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:10:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:30:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:35:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:40:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:45:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:50:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 09:55:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:05:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:10:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:50:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 10:55:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:00:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:05:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:10:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:25:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:50:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 11:55:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:05:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:10:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:50:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 12:55:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:05:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:10:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:20:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:35:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:45:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:50:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 13:55:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:05:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:10:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:15:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:20:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:25:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:30:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:35:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:40:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:45:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:50:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 14:55:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-06 15:00:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-07 09:05:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-07 09:10:00,0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-07 09:15:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-07 09:20:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
2023-07-07 09:25:00,-0.0,0,1,T5_tau6,5,6,640,0.005,100000.0,0.0
