Timestamp,P&L,Position,Window,Specification,T_years,tau_months,ChnLen,StpPct,Equity,Drawdown
2023-07-03 09:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:10:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:15:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:25:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:30:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:35:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:40:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:45:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 09:55:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:00:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:10:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:15:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:35:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:40:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:45:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:50:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 10:55:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:00:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:05:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:10:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:15:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:20:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:35:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:40:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:45:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 11:55:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:00:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:10:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:15:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:35:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:40:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:45:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 12:55:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:00:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:10:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:15:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:35:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:40:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:45:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 13:55:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:00:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:10:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:15:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:20:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:25:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:30:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:35:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:40:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:45:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 14:55:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-03 15:00:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:10:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:15:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:35:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:40:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:45:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 09:55:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:00:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:05:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:10:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:15:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:35:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:40:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:45:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 10:55:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:00:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:10:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:15:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:20:00,-0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:35:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:40:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:45:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 11:55:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:00:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:10:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:15:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:30:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:35:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:40:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:45:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:50:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 12:55:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 13:00:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 13:05:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 13:10:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 13:15:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 13:20:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
2023-07-04 13:25:00,0.0,0,1,T5_tau3,5,3,640,0.005,100000.0,0.0
